Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5652	-73.96147	-117.5317	43.57019	0.0337795	0.048554	0.0455974	0.0647656	0.00780056	0.0034556	0.00135264	0.0460345	0.00457329	0.0113924	0.00232615	0.0163695	0.00247647	0.0199052	0.0109021	0.0124522	0.00954085	0.00637729	0.0178028	0.00765754	0.00676339	0.0276348	0.0124236	0.0210262	0.00452961	0.0117401	0.025404	0.0533951	0.00375761	1.79316e-05	0.0190694	0.0197841	0.0355605	0.000468235	0.0162884	0.147839	0.393645	0.747618	1.33758	2.54036	6.7641	1.38224	0.053535	0.0769504	0.0722646	0.102643	0.0123626	0.00547658	0.00214371	0.0729573	0.00724793	0.0180551	0.00368657	0.0259431	0.0039248	0.0315466	0.0172781	0.0197348	0.0151207	0.010107	0.0282145	0.012136	0.0107189	0.0437968	0.0196894	0.0333231	0.00717871	0.0186062	0.0402613	0.0846227	0.00595521	2.84187e-05	0.030222	0.0313547	0.0563576	0.000742077	0.0258145	0.452686	0.547314	0.4526862	0.6309786
5688	-71.35825	-115.5854	44.22712	0.0665196	0.0454462	0.00699994	0.0765592	0.0149584	0.00418103	0.018955	0.0302381	0.0438861	0.000503273	0.000906493	0.00679386	0.0185322	0.00609638	0.0160518	0.0338597	0.0079162	0.0459301	0.0693882	0.0057581	0.00403111	0.0610684	0.0316711	0.0328227	0.0193015	0.0127802	0.0201705	0.0263993	0.00850026	0.00670191	0.0469825	0.0182195	0.0538434	0.000784437	0.0195097	0.462252	0.686373	0.889221	1.12458	1.45693	2.16332	0.5579529	0.0753962	0.0515107	0.00793405	0.0867756	0.0169545	0.00473896	0.0214845	0.0342732	0.0497425	0.000570432	0.00102746	0.00770046	0.0210052	0.00690991	0.0181938	0.0383781	0.00897258	0.0520593	0.0786476	0.00652649	0.00456905	0.0692176	0.0358974	0.0372027	0.0218772	0.0144857	0.0228621	0.0299221	0.00963457	0.00759625	0.0532521	0.0206508	0.0610285	0.000889116	0.0221132	0.266808	0.733192	0.2668085	0.8822662
5724	-74.92971	-119.1794	44.24964	0.175122	0.0543336	0.00405186	0.0224669	0.000910224	0.0126614	0.0869446	0.0797955	0.00225506	0.023921	0.038568	0.0266811	0.00560686	0.0190887	0.059189	0.00394313	0.00770014	0.00300041	0.0308853	0.0131317	0.0111628	0.0114827	0.0188127	0.0156883	0.0138548	0.0137807	0.0145165	0.0152377	0.00294244	0.00701465	0.0434594	0.0190201	0.165722	0.000743809	0.0636865	0.629868	0.798166	0.932084	1.07286	1.25287	1.58763	0.3342351	0.161049	0.0499674	0.00372626	0.0206615	0.000837079	0.0116439	0.0799578	0.0733832	0.00207385	0.0219987	0.0354687	0.024537	0.00515629	0.0175548	0.0544326	0.00362627	0.00708136	0.0027593	0.0284034	0.0120764	0.0102657	0.0105599	0.017301	0.0144276	0.0127414	0.0126733	0.0133499	0.0140132	0.00270599	0.00645096	0.039967	0.0174916	0.152404	0.000684037	0.0585687	0.279736	0.720264	0.2797355	1.087381
5760	-72.54506	-114.8585	42.31341	0.00241157	0.0145882	0.00498583	0.00120126	0.00347055	0.00180162	0.00935434	2.22465e-05	0.0103476	0.00104888	0.00466889	0.00263525	0.000176581	0.00491651	0.00782578	0.00209859	0.00304505	0.00541959	0.00546761	0.0035074	0.00166922	7.35777e-05	0.00955259	0.00297887	0.00197954	0.000264367	0.000799858	0.00110389	0.00238581	0.00683694	0.00549569	0.00654329	0.0032583	0.00447872	0.0122165	0.0505715	0.233287	0.635029	1.57473	4.28656	19.774	2.157903	0.0162253	0.0981508	0.0335451	0.00808218	0.0233502	0.0121214	0.0629369	0.000149677	0.0696196	0.00705697	0.0314128	0.0177302	0.00118805	0.0330787	0.0526526	0.0141195	0.0204874	0.0364636	0.0367866	0.0235981	0.0112307	0.000495038	0.0642707	0.0200421	0.0133185	0.00177869	0.00538152	0.00742708	0.0160519	0.0459996	0.0369755	0.0440239	0.0219222	0.0301333	0.0821936	0.274312	0.725688	0.2743125	0.1486304
5796	-74.12506	-118.2725	44.14745	0.0197608	0.0662633	0.0391255	0.0123539	0.0390523	0.00257739	0.0307165	8.19346e-05	0.0197081	0.000667637	0.0124692	0.0122386	0.00116485	0.0127195	0.0496402	0.00298024	0.00741011	0.00621066	0.0208762	0.0237534	0.0028214	0.00313094	0.0306589	0.029447	0.00149591	0.000893704	0.030686	0.00365101	0.0146266	0.0207075	0.0120059	0.00936345	0.0167762	0.00935348	0.056486	0.326813	0.579593	0.843526	1.1855	1.72535	3.05985	0.8086555	0.0317761	0.106554	0.0629154	0.0198656	0.0627978	0.00414455	0.0493934	0.000131754	0.0316915	0.00107359	0.020051	0.0196802	0.00187313	0.0204536	0.0798236	0.00479234	0.0119158	0.009987	0.0335698	0.0381964	0.00453693	0.00503468	0.0493008	0.047352	0.00240548	0.00143711	0.0493444	0.00587097	0.0235202	0.0332985	0.0193061	0.0150568	0.0269769	0.0150408	0.0908318	0.512459	0.487541	0.5124589	0.6218744
5832	-77.21528	-119.9811	42.7658	0.0117948	0.0503236	0.000535374	0.00613115	0.00453373	0.00275679	0.00872153	0.00584037	0.00669069	0.00258608	0.00284527	0.00484626	0.00376267	0.00156756	0.0242153	0.000440945	0.00577091	0.00816152	0.00162526	0.003702	0.00095208	0.000951525	0.0105819	0.000567559	0.0043498	0.00417744	0.00573758	0.000411438	0.00028097	0.00460156	0.00424061	0.0027471	0.00442901	0.000512923	0.0118208	0.0686241	0.270736	0.66522	1.50326	3.69363	14.5721	1.937182	0.0553192	0.236024	0.00251097	0.0287558	0.0212637	0.0129297	0.040905	0.027392	0.0313801	0.012129	0.0133446	0.0227296	0.0176474	0.00735204	0.113573	0.00206809	0.0270663	0.0382785	0.00762265	0.0173628	0.00446537	0.00446277	0.0496302	0.00266192	0.0204011	0.0195927	0.02691	0.00192969	0.00131778	0.0215819	0.019889	0.0128842	0.0207726	0.00240567	0.0554411	0.601275	0.398725	0.6012749	0.2132141
5868	-81.63992	-125.3635	43.72361	0.133226	0.180003	0.0113375	0.00740014	0.0193206	0.026214	0.0977435	0.0735348	0.0264534	0.016252	0.0306246	0.0598627	0.034312	0.0523074	0.0206391	0.0224384	0.00222108	0.0843767	0.0341538	0.0329949	0.0621635	0.00285072	0.0172999	0.0252705	0.0339631	0.0054416	0.0536005	0.0221054	0.0271129	0.0435819	0.0203516	0.020888	0.0562831	0.0331067	0.0767856	0.57391	0.762759	0.918982	1.08816	1.31103	1.74243	0.4015075	0.0908636	0.122766	0.00773244	0.00504708	0.0131771	0.0178786	0.0666636	0.0501526	0.0180419	0.0110843	0.0208867	0.0408279	0.0234017	0.035675	0.0140764	0.0153036	0.00151483	0.0575471	0.0232938	0.0225034	0.0423971	0.00194426	0.011799	0.0172352	0.0231637	0.00371131	0.0365569	0.0150764	0.0184917	0.0297239	0.0138803	0.0142461	0.0383865	0.0225796	0.0523698	0.440981	0.559019	0.4409806	1.46622
5904	-78.51567	-122.2423	43.72663	0.0454024	0.00234593	0.00399637	0.00163785	0.00773095	0.00550183	0.0300224	0.0199329	0.00816403	0.000386053	0.00459397	0.0061192	0.000619217	0.00446321	0.00753848	0.00150863	0.00302419	0.0144624	0.00145245	0.00819995	0.0115492	0.00909045	0.0133005	0.0199811	0.0101	0.0046435	0.00273407	0.00873066	0.00422802	0.00477305	0.0134807	0.00976408	0.00630325	0.00265431	0.0105216	0.202214	0.458608	0.784108	1.27533	2.18051	4.94527	1.155775	0.146954	0.00759307	0.012935	0.00530123	0.0250227	0.0178077	0.0971735	0.0645168	0.0264245	0.00124954	0.0148693	0.019806	0.00200422	0.0144461	0.0243998	0.00488296	0.0097884	0.0468105	0.00470114	0.0265407	0.0373814	0.029423	0.0430497	0.0646726	0.0326906	0.0150296	0.00884936	0.0282585	0.0136848	0.0154489	0.0436328	0.0316034	0.0204017	0.0085912	0.0340554	0.589809	0.410191	0.5898087	0.308957
5940	-65.10862	-109.2831	44.17452	0.0651216	0.0352329	0.0418371	0.00575323	0.0372408	0.0201832	0.0821294	0.0222612	0.117092	0.00193671	0.00321781	0.00668919	0.00272646	0.0249068	0.0308366	0.000481415	0.016864	0.137667	0.0635471	0.0403692	0.0874866	0.0423348	0.0439632	0.012642	0.0132974	0.0189648	0.00567818	0.000363565	0.0287985	0.0497676	0.0638498	0.0243058	0.0357817	0.0213035	0.00533771	0.68743	0.832944	0.944569	1.05868	1.20056	1.45469	0.2710029	0.0538209	0.0291188	0.034577	0.00475485	0.0307783	0.0166807	0.0678772	0.0183982	0.096773	0.00160063	0.00265942	0.0055284	0.00225333	0.0205847	0.0254855	0.000397874	0.0139375	0.113777	0.0525196	0.0333638	0.0723048	0.0349883	0.0363341	0.0104482	0.0109899	0.0156738	0.00469283	0.000300474	0.023801	0.0411313	0.0527698	0.020088	0.0295724	0.0176066	0.00441144	0.528209	0.471791	0.5282086	1.209969
5976	-64.16994	-107.5625	43.39252	0.00853408	0.0427646	0.0332552	0.000929225	0.00212282	0.00164895	0.0172567	0.00040309	0.00156929	0.000227392	1.37488e-05	0.00142651	0.000841482	0.0161467	0.0162976	0.000141567	0.000626921	0.0100411	0.00525935	0.00999426	0.00123737	0.014915	0.00496645	0.0016769	0.00209561	0.00314474	0.000551581	0.00620788	0.00234185	0.00981078	0.0101355	0.00554634	0.00703789	0.00015601	0.00529302	0.147264	0.392897	0.747175	1.33837	2.54519	6.79051	1.385057	0.0348875	0.174822	0.135948	0.00379869	0.00867814	0.00674093	0.0705456	0.00164784	0.00641528	0.000929582	5.62054e-05	0.00583158	0.00343999	0.0660079	0.066625	0.000578726	0.00256286	0.041048	0.0215003	0.0408567	0.0050584	0.0609727	0.0203029	0.00685521	0.0085669	0.0128557	0.00225487	0.0253779	0.00957352	0.0401066	0.0414342	0.0226735	0.028771	0.00063777	0.0216379	0.709361	0.290639	0.7093607	0.2446175
6012	-71.98446	-116.2691	44.28465	0.163625	0.0589836	0.0207528	0.0232314	0.0184118	0.00339741	0.0458365	0.035894	0.0156394	0.0034343	0.0105005	0.0443215	0.00503759	0.0127349	0.0922196	0.0278517	0.00923565	0.0186427	0.0381392	0.0200376	0.0208292	0.0478315	0.0624978	0.0201434	0.0426771	0.00875226	0.0145372	0.0104461	0.0122409	0.013059	0.00534866	0.0669072	0.0675628	0.00255516	0.0099447	0.647387	0.808917	0.935983	1.0684	1.23622	1.54467	0.3143983	0.152456	0.0549574	0.0193362	0.0216457	0.017155	0.00316551	0.0427078	0.0334439	0.0145719	0.00319987	0.00978375	0.0412962	0.00469372	0.0118656	0.0859247	0.0259505	0.00860523	0.0173702	0.0355359	0.0186698	0.0194074	0.0445666	0.0582318	0.0187684	0.039764	0.00815483	0.0135449	0.00973301	0.0114053	0.0121676	0.00498357	0.0623401	0.062951	0.00238075	0.00926588	0.438141	0.561859	0.4381409	1.07326
6048	-74.31015	-118.4432	44.13304	0.0362528	0.0590148	0.0342326	0.0344516	0.0420731	0.0184763	0.0206702	0.0315174	0.00661103	0.00331765	0.0127809	0.0056204	0.0169954	0.0376531	0.017035	0.0473951	0.0409601	0.0149205	0.0177156	0.0143941	0.0362578	0.0168237	0.0468283	0.00870854	0.0400093	0.00886128	0.0449956	0.0271781	0.0266457	0.117376	0.0211957	0.0246351	0.0495429	0.000683514	0.0356963	0.484373	0.702201	0.895568	1.11661	1.42409	2.06452	0.5241526	0.0356284	0.0579983	0.033643	0.0338582	0.0413485	0.0181581	0.0203142	0.0309745	0.00649716	0.0032605	0.0125608	0.00552359	0.0167027	0.0370046	0.0167416	0.0465787	0.0402546	0.0146635	0.0174105	0.0141462	0.0356333	0.0165339	0.0460217	0.00855854	0.0393202	0.00870865	0.0442206	0.02671	0.0261868	0.115355	0.0208306	0.0242108	0.0486896	0.000671741	0.0350814	0.588466	0.411534	0.5884658	1.017526
6084	-70.31098	-114.348	44.03699	0.0393822	0.0255279	0.0503484	0.0128483	0.00965314	0.00376211	0.0114028	0.0179292	0.0128479	0.0146524	0.00383427	0.00714233	0.0238803	0.0074551	0.00972018	0.0113351	0.0123938	0.0120672	0.0119165	0.012658	0.00651822	0.0104362	0.0173021	0.00258217	0.0715444	0.0114637	0.00655479	0.00138877	0.0285633	0.0146199	0.0035904	0.0293695	0.00356593	0.00295693	0.0238551	0.272188	0.530132	0.820376	1.21895	1.88632	3.67393	0.9409016	0.0722518	0.0468344	0.0923707	0.0235718	0.01771	0.00690209	0.0209199	0.0328935	0.0235712	0.0268818	0.00703447	0.0131035	0.0438116	0.0136774	0.0178329	0.0207958	0.0227381	0.0221389	0.0218623	0.0232227	0.0119585	0.0191466	0.031743	0.00473733	0.131258	0.0210316	0.0120256	0.00254788	0.0524032	0.0268222	0.00658707	0.0538822	0.00654216	0.00542487	0.0437654	0.417998	0.582002	0.4179984	0.5450685
6120	-71.73691	-115.7118	43.97488	0.082709	0.0420861	0.0484823	0.0289145	0.0273716	0.0126892	0.0152532	0.0150428	0.0686167	0.036263	0.055519	0.00717169	0.0338872	0.016131	0.00657818	0.0226333	0.0178555	0.038252	0.000616325	0.0563818	0.0305738	0.0333559	0.0215423	0.000960566	0.168974	0.0106621	0.0470791	0.0436219	0.0173485	0.00684991	0.0211897	0.0421758	0.0935936	0.00357646	0.0462011	0.530301	0.73392	0.907998	1.10132	1.36255	1.88572	0.4586503	0.0677854	0.0344923	0.0397344	0.0236973	0.0224328	0.0103996	0.012501	0.0123286	0.0562358	0.0297199	0.0455014	0.00587766	0.0277727	0.0132204	0.00539125	0.0185495	0.0146338	0.03135	0.000505118	0.0462085	0.0250572	0.0273373	0.0176553	0.000787246	0.138485	0.0087383	0.0385844	0.035751	0.0142182	0.00561395	0.0173663	0.0345658	0.0767061	0.00293114	0.0378648	0.455571	0.544429	0.4555712	1.22016
6156	-69.36449	-113.5647	44.20024	0.0737907	0.0417753	0.0176073	0.0377498	0.000718379	0.0510332	0.00439653	0.0234998	0.00393146	0.0144006	0.062308	0.0381793	0.0430769	0.00862318	0.0310293	0.0125639	0.0186533	0.0849213	0.000992936	0.0131597	0.0269664	0.0121525	0.013091	0.0187078	0.107981	0.034064	0.00115739	0.0232761	0.0510752	0.0182452	8.9554e-05	0.0472849	0.0236768	0.0231191	0.0121665	0.515476	0.723841	0.904089	1.10609	1.38152	1.93995	0.4791517	0.0741269	0.0419656	0.0176875	0.0379218	0.000721652	0.0512657	0.00441656	0.0236068	0.00394937	0.0144662	0.0625919	0.0383533	0.0432732	0.00866247	0.0311707	0.0126211	0.0187383	0.0853082	0.00099746	0.0132197	0.0270892	0.0122078	0.0131506	0.0187931	0.108473	0.0342192	0.00116267	0.0233821	0.0513079	0.0183284	8.99621e-05	0.0475004	0.0237847	0.0232245	0.012222	0.320998	0.679002	0.320998	0.9954644
6192	-70.06208	-114.0144	43.95234	0.0991013	0.0503043	0.130117	0.0737615	1.44667e-05	0.00382189	0.0796185	0.00647414	0.00104163	0.0845505	0.00577604	0.119009	0.0143337	0.0264997	0.0567644	0.0036039	0.0203252	0.0346954	0.0641914	0.0166348	0.00113393	0.100648	0.0329751	0.00292352	0.166147	0.042647	0.0136925	0.0156063	0.0321357	0.0535883	0.0061479	0.0292241	0.0308762	0.00748803	0.0184749	0.756795	0.872926	0.958487	1.04331	1.14557	1.32136	0.2014927	0.0686132	0.0348283	0.0900873	0.0510691	1.00161e-05	0.0026461	0.0551242	0.0044824	0.000721178	0.0585389	0.00399906	0.0823964	0.00992402	0.0183472	0.039301	0.00249517	0.0140722	0.0240215	0.0444432	0.0115172	0.000785081	0.0696841	0.0228304	0.00202411	0.115033	0.0295268	0.00948007	0.0108051	0.0222492	0.037102	0.00425652	0.0202334	0.0213773	0.00518437	0.0127912	0.218888	0.781112	0.2188884	1.444348
6228	-69.16679	-113.2598	44.09303	0.0577523	0.0541299	0.0112961	0.00799589	0.0237392	0.00520997	0.00278157	0.00706216	0.0338238	0.003302	0.0061226	0.000211891	0.00775217	0.001151	0.0154605	0.00104493	0.00734758	0.0157335	0.00480945	0.00958041	0.00380963	0.0182868	0.029393	0.0165224	0.01584	0.0226184	0.04192	0.0147788	0.0599781	0.00207991	0.0323111	0.0185995	0.00463706	0.00817202	0.0036152	0.296108	0.552364	0.830958	1.20343	1.8104	3.37714	0.8799964	0.101521	0.0951536	0.0198572	0.0140558	0.0417305	0.00915846	0.00488965	0.0124144	0.059458	0.00580451	0.0107628	0.000372478	0.0136273	0.00202331	0.0271776	0.00183685	0.0129161	0.0276576	0.00845441	0.0168412	0.00669685	0.0321459	0.0516692	0.0290443	0.0278447	0.0397604	0.0736902	0.0259794	0.105434	0.00365622	0.0567989	0.0326955	0.00815136	0.0143654	0.00635507	0.204911	0.795089	0.204911	0.5688689
6264	-70.33773	-114.0998	43.76204	0.235502	0.107416	0.0459194	0.0113437	0.00873867	0.0308743	0.00885414	0.0287992	0.0030171	0.010558	0.0788094	0.00309489	0.0177445	0.0359654	0.0396842	0.00646134	0.0481336	0.0607122	0.0182189	0.024142	0.0763879	0.05609	0.0272291	0.0917569	0.0248052	0.00703801	0.091425	0.0525916	0.0777808	0.0421693	0.0144554	0.0321194	0.0211869	0.0258094	0.0306238	0.63854	0.803507	0.934025	1.07064	1.24454	1.56607	0.3243478	0.157478	0.071828	0.030706	0.00758546	0.00584348	0.0206454	0.00592069	0.0192578	0.00201751	0.00706006	0.0526992	0.00206953	0.0118656	0.0240498	0.0265365	0.00432064	0.0321865	0.0405978	0.0121829	0.0161436	0.0510799	0.0375069	0.0182079	0.061357	0.016587	0.00470626	0.0611351	0.0351675	0.0520114	0.0281982	0.00966622	0.021478	0.0141675	0.0172585	0.0204778	0.327683	0.672317	0.3276826	1.495458
6300	-72.10294	-116.061	43.95809	0.0372648	0.0127568	0.109438	0.0129102	0.0401246	0.0380943	0.075454	0.00743194	0.0274317	0.0137901	0.000402936	0.0116169	0.00237243	0.0187808	0.00597932	0.121409	0.0104585	0.0397875	0.0306913	0.0354017	0.025874	0.104819	0.0917153	0.0119348	0.00503131	0.0681006	0.0292396	0.0428731	0.0676775	0.00326607	0.00662006	0.0221066	0.0236843	0.00555814	0.0164922	0.482987	0.70122	0.895178	1.1171	1.42609	2.07045	0.526225	0.0316719	0.0108421	0.0930127	0.0109725	0.0341025	0.0323769	0.0641294	0.00631651	0.0233146	0.0117204	0.000342461	0.00987337	0.00201636	0.0159621	0.00508191	0.103187	0.00888885	0.0338159	0.026085	0.0300884	0.0219907	0.0890875	0.0779501	0.0101435	0.00427618	0.0578796	0.0248511	0.0364384	0.0575201	0.00277588	0.00562648	0.0187887	0.0201296	0.00472394	0.0140169	0.491816	0.508184	0.4918164	1.17659
6336	-72.11206	-116.7949	44.6828	0.0343686	0.0439638	0.00606791	0.0442209	0.0015888	0.00845067	0.00972176	0.0289972	0.0248237	0.0120803	0.00507809	0.026524	0.00913131	0.00142127	0.00584681	0.00383474	0.0213106	0.0744348	0.0147115	0.00234635	0.0422412	0.0021619	0.0529769	0.0127727	0.0930371	0.00997427	0.0894074	0.0352878	0.0263199	0.0119977	0.049676	0.0744363	0.00178518	0.0120986	0.0109912	0.89147	0.945512	0.982672	1.01763	1.05763	1.12174	0.08306866	0.0380147	0.0486279	0.00671164	0.0489122	0.00175735	0.00934719	0.0107531	0.0320734	0.0274572	0.0133619	0.00561681	0.0293379	0.0101	0.00157205	0.00646709	0.00424156	0.0235714	0.0823314	0.0162723	0.00259527	0.0467224	0.00239125	0.0585971	0.0141278	0.102907	0.0110324	0.0988924	0.0390314	0.0291121	0.0132705	0.0549461	0.0823331	0.00197456	0.0133821	0.0121572	0.165972	0.834028	0.165972	0.9040871
6372	-67.98915	-112.3296	44.34042	0.0444577	0.0353421	0.0466819	0.0269615	0.0321241	0.0120635	0.0768409	0.0243204	0.00589611	0.00243875	0.00426219	0.0187265	0.00553905	0.0260913	0.00320813	0.0108752	0.0477015	0.0333183	0.0572482	0.0206188	0.0156894	0.000906804	0.0513283	0.00374123	0.0192559	0.00536168	0.157595	0.065745	0.0394358	0.0170876	0.0505978	0.0299073	0.0068168	0.00618409	0.0143242	0.646321	0.808268	0.935748	1.06866	1.23721	1.54722	0.3155896	0.0436419	0.0346936	0.0458253	0.0264667	0.0315346	0.0118421	0.0754309	0.0238741	0.00578792	0.002394	0.00418398	0.0183828	0.00543741	0.0256126	0.00314926	0.0106756	0.0468262	0.0327069	0.0561977	0.0202405	0.0154015	0.000890164	0.0503865	0.00367258	0.0189026	0.00526329	0.154703	0.0645386	0.0387122	0.016774	0.0496693	0.0293585	0.00669172	0.00607061	0.0140613	0.490902	0.509098	0.4909022	1.018693
6408	-67.84864	-111.7318	43.88316	0.0167923	0.0529254	0.0296397	0.00140633	0.0209714	0.00960807	0.00696591	0.00995505	0.0293532	0.00433807	0.00429235	0.0109402	0.00447082	0.00559956	0.000874321	0.00635879	0.00175441	0.0117393	0.013894	0.00391305	0.0291402	0.00150475	0.0283202	0.0084544	0.00627463	0.00599531	0.0866468	0.0193001	0.0259253	0.00939395	0.0146914	0.0189505	0.00189085	0.0321947	0.00528376	0.219776	0.47762	0.794108	1.25927	2.09372	4.55008	1.095555	0.0311107	0.0980537	0.0549128	0.00260548	0.0388532	0.0178007	0.0129056	0.0184435	0.0543821	0.00803705	0.00795234	0.0202687	0.00828299	0.0103742	0.00161984	0.0117808	0.00325035	0.0217491	0.0257411	0.00724962	0.0539874	0.00278781	0.0524683	0.0156633	0.0116249	0.0111074	0.160529	0.0357569	0.0480312	0.017404	0.0272184	0.0351092	0.00350314	0.0596464	0.00978911	0.183796	0.816204	0.1837963	0.539759
6444	-75.83699	-120.1718	44.33481	0.0660148	0.0747182	0.0360986	0.0300963	0.0044686	0.0183228	0.0151949	0.0153022	0.00728968	0.0127575	0.0107224	0.031802	0.011759	0.0144436	0.00252269	0.00275632	0.0170057	0.0324867	0.00326883	0.0321968	0.0238171	0.0823249	0.0633059	0.00206793	0.0172876	0.00454323	0.0497001	0.0184204	0.00718906	0.0480907	0.00108217	0.0349662	0.0168392	0.0370516	0.000953489	0.514787	0.723369	0.903905	1.10631	1.38242	1.94255	0.480119	0.0779518	0.088229	0.0426261	0.0355384	0.00527663	0.0216359	0.0179425	0.0180691	0.00860782	0.0150644	0.0126612	0.0375525	0.0138853	0.0170554	0.00297884	0.00325472	0.0200807	0.038361	0.00385991	0.0380187	0.0281238	0.0972111	0.074753	0.00244186	0.0204135	0.00536475	0.058687	0.0217512	0.008489	0.0567866	0.00127786	0.0412889	0.0198841	0.0437514	0.0011259	0.163977	0.836023	0.1639774	0.8468673
6480	-75.23546	-119.0721	43.83666	0.0448281	0.0215147	0.00880849	0.0373818	0.0311908	0.0405005	0.0909403	0.00255632	0.0559392	0.0128753	0.0248826	0.0431483	0.0126783	0.00491479	0.000437619	0.000756817	0.00959356	0.0161433	0.0239626	0.0299907	0.00614981	0.0108355	0.00461544	0.00876481	0.0162067	0.0242471	0.0163669	0.0448555	0.0166204	0.0129507	0.00273319	0.038748	0.0169421	0.0264851	0.00223199	0.236497	0.495009	0.803017	1.2453	2.02017	4.22839	1.042536	0.0588453	0.028242	0.0115628	0.0490706	0.0409438	0.0531644	0.119376	0.00335564	0.0734305	0.0169012	0.0326631	0.0566402	0.0166426	0.00645157	0.000574456	0.000993463	0.0125933	0.021191	0.0314553	0.0393684	0.00807276	0.0142236	0.00605862	0.0115054	0.0212743	0.0318288	0.0214846	0.0588811	0.0218173	0.0170002	0.00358782	0.0508639	0.0222396	0.0347666	0.0029299	0.477996	0.522004	0.4779965	0.7617972
6516	-70.48604	-115.0198	44.53375	0.082357	0.0193858	0.0180253	0.00120924	0.00357732	0.022579	0.0477609	0.0149239	0.0181394	0.00727221	0.0177312	0.00933948	0.00298183	0.0364563	0.00925506	0.0113903	0.000425161	0.0168503	0.0147046	0.00918207	0.0106176	0.018611	0.0294278	0.0245153	0.00206131	0.00588538	0.0305541	0.0513589	0.00696367	0.00728723	0.00998957	0.0450448	0.000388464	0.0094164	0.00697106	0.557833	0.752263	0.915018	1.09287	1.32932	1.79265	0.4220523	0.132271	0.0311349	0.0289499	0.00194212	0.00574542	0.0362634	0.0767073	0.0239687	0.0291331	0.0116797	0.0284774	0.0149998	0.00478902	0.0585512	0.0148643	0.0182935	0.000682837	0.0270627	0.0236166	0.014747	0.0170526	0.0298906	0.047263	0.0393732	0.00331061	0.00945232	0.0490719	0.0824859	0.0111841	0.0117038	0.0160439	0.072345	0.0006239	0.0151234	0.011196	0.195777	0.804223	0.1957774	0.6226387
6552	-70.4822	-114.2292	43.74699	0.0520116	0.0695693	0.0510388	0.020368	0.0107262	0.00560648	0.0321323	0.00977407	0.0207615	0.00125358	0.0559059	0.00579976	0.0170683	0.0568079	0.00105083	0.0357888	2.35416e-05	0.0149663	0.0342822	0.000422148	0.0100898	0.0368932	0.00396963	0.0215862	0.0759068	0.0456475	0.0540166	0.053635	0.0164586	0.0030214	0.00897298	0.0542969	0.000937579	0.0357035	0.0165096	0.253433	0.511991	0.811512	1.23227	1.95316	3.94582	0.9925256	0.0557465	0.074565	0.0547038	0.0218305	0.0114964	0.00600907	0.0344396	0.0104759	0.0222524	0.00134359	0.0599205	0.00621623	0.018294	0.0608872	0.00112628	0.0383588	2.52321e-05	0.016041	0.0367439	0.000452462	0.0108143	0.0395424	0.00425468	0.0231363	0.0813575	0.0489253	0.0578955	0.0574865	0.0176404	0.00323836	0.00961731	0.0581958	0.0010049	0.0382673	0.0176951	0.188479	0.811521	0.1884785	0.9330027
