Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2088	-67.4453	-111.7662	44.32093	0.0859706	0.0298059	0.0177604	0.0217583	0.0105374	0.0200651	0.00801238	0.00332788	0.00281522	0.00849273	0.0102772	0.0100151	0.00248023	0.010934	0.00197599	0.0101577	0.0371131	0.0126466	0.0020938	0.00148694	0.00294	0.0207151	0.00667067	0.0519418	0.00603635	0.0651621	0.0275537	0.000569938	0.022901	0.0186242	0.0135859	0.0391235	0.0352318	0.0497617	0.00127325	0.428036	0.661107	0.878877	1.13782	1.51261	2.33625	0.6135587	0.128349	0.0444985	0.0265153	0.032484	0.0157318	0.0299561	0.011962	0.00496834	0.00420297	0.0126792	0.0153433	0.014952	0.00370284	0.0163238	0.00295004	0.0151649	0.0554078	0.0188807	0.00312593	0.00221992	0.00438925	0.0309265	0.00995894	0.0775462	0.00901193	0.0972834	0.0411361	0.000850885	0.0341899	0.0278049	0.020283	0.0584092	0.052599	0.0742914	0.00190088	0.241648	0.758352	0.2416485	0.6698179
2124	-73.59806	-117.53	43.93191	0.0238581	0.0766363	0.00293818	0.00819876	0.00528086	0.0110045	0.0309234	0.00621883	0.0112952	0.0103564	0.0101597	0.000789649	0.0210224	0.00802275	0.023581	0.0227888	0.0146244	0.0148986	0.00504908	0.00127811	0.0121064	0.00232903	0.0310617	0.0104012	0.0179956	0.0609751	0.00337654	0.00233246	0.0378086	0.00138737	0.0195687	0.00962369	0.00267944	0.0247898	0.0256836	0.237136	0.495661	0.803347	1.24479	2.01751	4.21699	1.040585	0.0417797	0.134204	0.00514527	0.0143575	0.00924772	0.0192708	0.0541524	0.0108903	0.0197799	0.0181359	0.0177914	0.00138282	0.036814	0.0140493	0.0412945	0.0399072	0.02561	0.0260902	0.00884183	0.0022382	0.0212005	0.00407854	0.0543945	0.0182144	0.0315136	0.106778	0.00591292	0.00408455	0.0662096	0.00242953	0.0342683	0.0168528	0.00469218	0.0434113	0.0449766	0.539434	0.460566	0.539434	0.5710444
2160	-76.57244	-120.6932	44.12081	0.0951469	0.126134	0.0472517	0.0299093	0.0695764	0.0252871	0.0986383	0.0156743	0.0113195	0.0212543	0.0292256	0.00650007	0.0302883	0.0127222	0.0256736	0.0328478	0.0897874	0.0371608	0.000391728	0.0139535	0.0404028	0.0318658	0.0403085	0.0211486	0.0175315	0.0812176	0.0491323	0.00216489	0.0115824	0.0671217	0.0252715	0.019154	0.00353607	0.0511184	0.0628303	0.798386	0.896002	0.966321	1.03485	1.11607	1.25253	0.1628086	0.0708398	0.0939104	0.0351803	0.0222684	0.0518017	0.018827	0.0734392	0.01167	0.00842771	0.0158245	0.0217594	0.0048395	0.0225506	0.00947205	0.0191148	0.0244562	0.0668494	0.0276674	0.000291653	0.0103888	0.0300811	0.0237251	0.0300109	0.0157458	0.0130527	0.060469	0.0365805	0.00161182	0.00862343	0.0499741	0.0188154	0.0142607	0.00263271	0.0380591	0.0467791	0.1641	0.8359	0.1641001	1.343129
2196	-71.53282	-116.2734	44.74056	0.00859619	0.0763369	0.0734893	0.00915669	0.00374313	0.00170094	0.00133189	0.0132247	0.0178624	0.00441476	0.00321048	0.0182144	0.00820591	0.0124872	0.0251109	0.00292733	0.0105207	0.0392596	0.0166584	0.0374034	0.0254503	0.00362453	0.0285135	0.0219575	0.0130559	0.045391	0.0024127	0.00732881	0.051619	0.0202747	0.00229073	0.0103781	0.0168598	0.0240228	0.0237332	0.770791	0.880762	0.961163	1.04041	1.13538	1.29737	0.1882428	0.0126272	0.112134	0.107951	0.0134505	0.00549839	0.00249856	0.00195645	0.0194261	0.0262386	0.00648497	0.00471597	0.0267557	0.0120539	0.0183428	0.0368861	0.00430004	0.0154541	0.0576696	0.02447	0.054943	0.0373848	0.00532418	0.0418844	0.032254	0.0191782	0.0666762	0.00354409	0.0107655	0.0758246	0.0297821	0.00336492	0.0152448	0.0247658	0.0352879	0.0348624	0.250037	0.749963	0.2500372	0.680768
2232	-71.72162	-115.9191	44.19748	0.0663786	0.0290631	0.0247574	0.0252453	0.014415	0.000192008	0.0193191	0.00963608	0.0116293	0.00377987	0.0642075	0.0251448	0.00290066	0.0206794	0.0486732	0.0076194	0.0106573	0.0121825	0.00429854	0.00968753	0.0103854	0.00546692	0.0351562	0.00585456	0.0064669	0.0921712	0.0045202	0.0105937	0.00363649	0.0359063	0.00765384	0.0120335	0.00541296	0.022048	0.00296011	0.361088	0.608481	0.856424	1.16765	1.64344	2.76941	0.7365417	0.0989643	0.0433304	0.036911	0.0376384	0.0214914	0.000286265	0.0288029	0.0143665	0.0173383	0.00563543	0.0957274	0.0374885	0.00432462	0.0308311	0.0725672	0.0113598	0.015889	0.0181629	0.00640872	0.0144432	0.0154837	0.00815067	0.0524146	0.00872861	0.00964155	0.137419	0.00673919	0.0157942	0.00542167	0.0535329	0.0114112	0.0179408	0.00807022	0.0328715	0.00441324	0.450425	0.549575	0.4504245	0.6707328
2268	-81.13681	-124.1964	43.05955	0.0856963	0.0799279	0.0479309	0.025425	0.0200524	0.00995622	0.00897117	0.00369214	0.00179097	0.042056	0.126349	0.0270405	0.0765538	0.0670418	0.0418839	0.00520957	0.0307462	0.0429812	0.00374857	0.0249139	0.123158	0.1035	0.0470507	0.00382094	0.13128	0.464022	0.0655782	0.0893859	0.00214375	0.0940587	0.00380246	0.0460228	0.0278293	0.0346704	0.00113468	0.665615	0.819946	0.939945	1.06389	1.21959	1.50237	0.2943212	0.0426472	0.0397765	0.023853	0.0126528	0.00997915	0.00495476	0.00446454	0.00183741	0.000891284	0.0209294	0.062878	0.0134569	0.0380973	0.0333637	0.0208437	0.00259257	0.015301	0.0213898	0.00186549	0.0123985	0.0612902	0.0515073	0.023415	0.00190151	0.0653323	0.230923	0.0326353	0.0444833	0.00106685	0.0468087	0.00189231	0.0229035	0.0138494	0.0172539	0.000564677	0.421587	0.578413	0.4215866	2.009426
2304	-79.61878	-123.9596	44.34078	0.0332436	0.0581493	0.0063285	0.00331641	0.0178754	0.0332088	0.0537476	0.0363256	0.0022611	0.00776801	0.00445614	0.00742115	0.00176269	0.00355779	0.00781332	0.00798915	0.0157525	0.0536648	0.0333762	0.00713682	0.0207996	0.0689545	0.00899569	0.00596669	0.0314914	0.000169426	0.0324371	0.0163816	0.00506858	0.0163935	0.0141539	0.00686107	0.00830938	0.00351682	0.000648947	0.430248	0.662771	0.879567	1.13692	1.50882	2.32424	0.6098324	0.0523271	0.09153	0.00996139	0.00522021	0.0281368	0.0522724	0.0846016	0.0571784	0.00355909	0.0122273	0.00701419	0.0116813	0.00277456	0.00560014	0.0122986	0.0125753	0.0247952	0.0844712	0.0525359	0.0112337	0.0327396	0.108538	0.0141597	0.00939188	0.0495691	0.000266686	0.0510577	0.0257855	0.00797821	0.0258042	0.022279	0.0107997	0.0130794	0.00553566	0.00102148	0.365568	0.634432	0.3655681	0.635303
2340	-80.77433	-124.2879	43.51362	0.0129695	0.238534	0.02431	0.0186584	0.0433323	0.0420832	0.121328	0.00932175	0.0124836	0.00229211	0.00641688	0.0239252	0.0396436	0.0337539	0.0208116	0.0134211	0.0194197	0.00256907	0.167357	0.0448571	0.057484	0.0386299	0.067121	0.0331027	0.0587558	0.00900804	0.12518	0.0348759	0.00679333	0.0481571	0.0221025	0.0351058	0.00247727	0.0109202	0.000757109	0.415247	0.651399	0.87483	1.14308	1.53516	2.40821	0.635492	0.00895712	0.164738	0.0167892	0.012886	0.0299265	0.0290638	0.0837926	0.00643785	0.00862151	0.00158299	0.00443167	0.0165234	0.027379	0.0233114	0.014373	0.00926897	0.0134118	0.00177427	0.115581	0.0309795	0.0397	0.0266788	0.0463556	0.0228617	0.0405784	0.0062212	0.0864529	0.0240862	0.00469166	0.0332586	0.0152646	0.024245	0.00171087	0.00754179	0.00052288	0.47277	0.52723	0.4727698	1.447959
2376	-72.38379	-116.6001	44.21635	0.0808244	0.060034	0.0013417	0.00234228	0.0133008	0.0444123	0.120836	0.0140608	0.06293	0.0659052	0.003398	0.0886719	0.0150761	0.0107987	0.0259901	0.0199707	0.00109038	0.0313301	0.00713929	0.0460239	0.017386	0.0645088	0.00723126	4.73096e-05	0.124552	0.000462766	0.0637894	0.0159001	0.0849503	0.00150677	0.0115919	0.00240087	0.0113651	0.0286886	0.0323382	0.696527	0.838302	0.94646	1.05657	1.19289	1.43569	0.2614972	0.068368	0.0507818	0.00113492	0.0019813	0.011251	0.0375676	0.102213	0.0118938	0.0532315	0.0557481	0.00287431	0.0750061	0.0127526	0.00913446	0.0219846	0.0168929	0.000922337	0.0265016	0.00603901	0.0389309	0.0147065	0.0545669	0.00611681	4.00184e-05	0.105357	0.000391446	0.0539584	0.0134496	0.0718581	0.00127455	0.00980543	0.00203086	0.00961355	0.0242672	0.0273543	0.381813	0.618187	0.3818129	1.182196
2412	-76.16991	-119.187	43.01712	0.146082	0.241689	0.0730122	0.0827994	0.0230806	0.127351	0.137588	0.0283866	0.0634352	0.0278957	0.00790769	0.0182643	0.0302798	0.0175311	0.100032	0.0299995	0.00127103	0.177662	0.0334513	0.0224943	0.026317	0.0311244	0.00729329	6.15837e-05	0.0332876	0.00283123	0.0701857	0.00733617	0.142774	0.00179062	0.0341712	0.0130201	0.00611985	0.192807	0.0276754	0.599163	0.778948	0.925023	1.08105	1.28378	1.66899	0.3703711	0.0735187	0.121635	0.0367448	0.0416704	0.0116158	0.0640921	0.0692436	0.0142861	0.031925	0.0140391	0.0039797	0.00919187	0.0152389	0.00882286	0.050343	0.0150978	0.000639673	0.0894117	0.016835	0.0113207	0.0132446	0.015664	0.00367049	3.09932e-05	0.0167526	0.00142487	0.0353223	0.00369207	0.0718536	0.000901164	0.0171973	0.00655262	0.00307993	0.0970337	0.0139282	0.277728	0.722272	0.2777276	1.987006
2448	-72.02357	-116.0971	44.07349	0.0802014	0.0350422	0.0527965	0.0126101	0.0137549	0.00698777	0.0199279	0.00904059	0.0140012	0.00150145	0.00901929	0.0125351	0.0106312	0.0186933	0.0128519	0.0521865	0.00089606	0.00724345	0.00189922	0.0121349	0.0370011	0.00454452	0.0574516	0.00738828	0.0121198	0.00724018	0.00767803	0.0653612	0.0404778	0.0166384	0.0144867	0.0561091	0.0293925	0.0178046	0.0247468	0.3348	0.586458	0.846631	1.18115	1.70515	2.98685	0.7911968	0.102507	0.0447884	0.0674806	0.0161173	0.0175805	0.00893125	0.0254704	0.011555	0.0178953	0.00191904	0.0115278	0.0160214	0.013588	0.0238923	0.0164264	0.0667009	0.00114528	0.00925804	0.00242744	0.0155099	0.047292	0.00580847	0.0734303	0.00944315	0.0154907	0.00925386	0.00981348	0.0835399	0.0517357	0.021266	0.0185158	0.0717145	0.0375673	0.0227565	0.0316296	0.196217	0.803783	0.1962166	0.7823957
2484	-69.07426	-112.8231	43.74882	0.00605414	0.156325	0.0140852	0.0293503	0.00589933	0.00898382	0.00903849	0.00194671	0.0134311	0.014976	0.041936	0.00418924	0.0122733	0.0312731	0.00807705	0.062571	0.00322767	0.0469749	0.000589498	0.0656461	0.0173455	0.0209916	0.0579171	0.00463937	0.0163369	0.00389312	0.062426	0.0559129	0.0161636	0.0704456	0.0178983	0.0254072	0.000680583	0.0563932	0.00345473	0.265557	0.523794	0.817303	1.22354	1.90915	3.76567	0.9587361	0.00626235	0.161701	0.0145696	0.0303596	0.0061022	0.00929277	0.00934932	0.00201366	0.013893	0.015491	0.0433782	0.00433331	0.0126954	0.0323486	0.00835482	0.0647228	0.00333867	0.0485903	0.00060977	0.0679036	0.017942	0.0217135	0.0599088	0.00479892	0.0168987	0.004027	0.0645728	0.0578357	0.0167194	0.0728682	0.0185138	0.0262809	0.000703988	0.0583326	0.00357354	0.414585	0.585415	0.4145851	0.9667536
2520	-69.35253	-113.0247	43.67221	0.118763	0.0337927	0.0426438	0.0140573	0.0354037	0.00363119	0.00186754	0.00617234	0.0633034	0.0234346	0.0215216	0.0311111	0.00436554	0.0264453	0.0173835	0.00390891	0.0149494	0.0697886	0.00274243	0.0944424	0.00741634	0.0782554	0.0166388	0.10302	0.0264408	0.0198364	0.0782606	0.00236126	0.0442581	0.055574	0.0433053	0.0476157	0.00777024	0.0915042	0.0815173	0.422211	0.656705	0.877047	1.14019	1.52275	2.36848	0.6234655	0.0890612	0.0253413	0.0319788	0.0105416	0.0265494	0.00272305	0.00140048	0.00462867	0.0474715	0.0175737	0.0161392	0.0233303	0.00327374	0.0198315	0.013036	0.00293131	0.0112106	0.0523348	0.00205656	0.0708228	0.00556155	0.058684	0.0124775	0.077255	0.0198281	0.0148754	0.058688	0.00177072	0.0331894	0.0416752	0.0324748	0.0357072	0.00582694	0.0686194	0.0611302	0.33123	0.66877	0.3312302	1.333503
2556	-71.49779	-115.0979	43.60011	0.148462	0.0182067	0.117039	0.0369101	0.050243	0.0164746	0.000118651	0.0973811	0.0247098	0.033127	0.00852553	0.0580623	0.00454272	0.00222997	0.0278109	0.040648	0.0169498	0.0183849	0.0743536	0.0254776	0.0471899	0.0954032	0.016152	0.0307025	0.0830284	0.0200405	0.082588	0.0619792	0.0362999	0.0462965	0.0107829	0.149301	0.0422289	0.0514899	0.0337329	0.653439	0.812596	0.937309	1.06688	1.23062	1.53037	0.3076706	0.0912559	0.0111912	0.0719411	0.0226878	0.0308832	0.0101266	7.29321e-05	0.0598578	0.0151885	0.0203624	0.00524044	0.0356895	0.0027923	0.00137071	0.0170947	0.0249853	0.0104186	0.0113007	0.0457034	0.0156605	0.0290065	0.0586421	0.00992822	0.0188721	0.0510356	0.0123184	0.0507648	0.0380971	0.0223127	0.0284573	0.00662799	0.091772	0.0259571	0.0316496	0.0207348	0.502327	0.497673	0.5023274	1.626873
2592	-81.59787	-124.2579	42.66001	0.198414	0.224147	0.0808474	0.0334431	0.000861869	0.0174768	0.0322599	0.0566167	0.14514	0.0131799	0.00623387	0.0198058	0.00283784	0.0707617	0.0798396	0.0498109	0.0448855	0.187947	0.0560569	0.00766707	0.00966297	0.068117	0.00425036	0.142423	0.0580231	0.166056	0.0958525	0.0901488	0.0339695	0.00706185	0.0999796	0.0469799	0.0922235	0.00585447	0.051872	0.710965	0.846732	0.949419	1.05328	1.18101	1.40654	0.2466616	0.0862403	0.0974252	0.0351402	0.014536	0.00037461	0.00759628	0.0140218	0.0246084	0.0630849	0.00572862	0.00270954	0.00860858	0.00123346	0.0307565	0.0347022	0.0216503	0.0195094	0.0816909	0.0243651	0.00333249	0.0042	0.029607	0.00184742	0.0619038	0.0252197	0.0721762	0.0416622	0.0391831	0.0147648	0.00306943	0.043456	0.0204198	0.0400849	0.00254464	0.0225461	0.231073	0.768927	0.2310729	2.300706
2628	-66.62335	-110.588	43.96462	0.0360999	0.0893859	0.0779155	0.0538013	0.0138351	0.0196655	0.0965683	0.000248083	0.0585812	0.00651299	0.00387457	0.00478685	0.00804924	0.0131822	0.010804	0.0184751	0.00333128	0.07163	0.0688368	0.0019785	0.0179617	0.00250789	0.000370508	0.0295713	0.0237843	0.0124015	0.0794137	0.00468141	0.0116613	0.0956194	0.0614888	0.0163126	0.0120788	0.00908646	0.00138437	0.393856	0.634812	0.867819	1.15231	1.57527	2.539	0.6737335	0.0348493	0.0862893	0.0752163	0.0519374	0.0133558	0.0189842	0.0932228	0.000239489	0.0565518	0.00628735	0.00374034	0.00462102	0.00777039	0.0127256	0.0104297	0.017835	0.00321587	0.0691485	0.066452	0.00190996	0.0173395	0.002421	0.000357672	0.0285469	0.0229603	0.0119718	0.0766626	0.00451923	0.0112574	0.0923068	0.0593586	0.0157475	0.0116604	0.00877167	0.00133641	0.529937	0.470063	0.529937	1.035886
2664	-70.04644	-114.2816	44.23517	0.140186	0.113525	0.00548096	0.0325812	0.00797293	0.0280508	0.0593275	0.00942553	0.0509639	0.0288884	0.00582797	0.00914325	0.0285447	0.0229502	0.0365433	0.0385583	0.0368213	0.0359529	0.044732	0.0122949	0.0801127	0.00615421	0.0187929	0.0815097	0.00130848	0.0309729	0.0263238	0.0623452	0.0262004	0.0409269	0.0238343	0.0189865	0.0406932	0.0199839	0.00111998	0.768673	0.879581	0.96076	1.04084	1.1369	1.30094	0.1902321	0.114247	0.0925197	0.00446683	0.0265527	0.00649772	0.0228606	0.0483503	0.00768155	0.0415342	0.0235432	0.00474963	0.00745149	0.0232631	0.0187038	0.0297817	0.0314239	0.0300084	0.0293006	0.0364553	0.01002	0.0652896	0.00501551	0.0153157	0.0664281	0.00106638	0.025242	0.0214532	0.0508096	0.0213526	0.0333543	0.0194243	0.0154735	0.0331638	0.0162864	0.000912754	0.583525	0.416475	0.5835254	1.227036
2700	-68.94304	-112.8493	43.90629	0.0153023	0.069023	0.227859	0.00900274	0.00954718	0.00124044	0.00653605	0.000420721	0.013668	0.0171909	0.0187203	0.0211477	0.00523728	0.0310483	0.00510663	0.0138044	0.00630402	0.0264354	0.0117206	0.0244219	0.00215042	0.00429126	0.00122976	0.0310006	8.93108e-05	0.00552561	9.2943e-05	0.0300634	0.0203299	0.0103527	0.0130929	0.000897778	0.0115952	0.0303138	0.0195008	0.249598	0.508198	0.809632	1.23513	1.96774	4.00645	1.003551	0.0214239	0.0966352	0.319013	0.0126042	0.0133665	0.00173667	0.00915076	0.000589028	0.0191358	0.024068	0.0262093	0.0296077	0.00733242	0.043469	0.00714951	0.0193268	0.00882591	0.0370108	0.0164093	0.0341918	0.00301068	0.00600796	0.00172172	0.0434021	0.000125039	0.0077361	0.000130124	0.0420901	0.0284627	0.0144942	0.0183306	0.00125693	0.0162337	0.0424407	0.027302	0.254201	0.745799	0.2542013	0.7142632
2736	-71.05417	-114.9713	43.91714	0.000492455	0.110104	0.0971746	0.00523742	0.0107227	0.0050745	0.0203617	0.00321578	0.0231791	0.0657497	0.0128087	0.0425714	0.0103335	0.0262115	0.0347325	0.0573807	0.0173051	0.0979364	0.0126601	0.0138701	0.0278483	0.0448357	0.0462232	0.00326695	0.0581777	0.0732164	0.000178147	0.0210414	0.0718477	0.0569597	0.0264678	0.0921775	0.0458264	0.0169308	0.0029159	0.518575	0.725961	0.904914	1.10508	1.37749	1.92836	0.4748177	0.000392383	0.08773	0.0774277	0.00417313	0.00854376	0.00404331	0.016224	0.0025623	0.0184689	0.0523887	0.0102058	0.0339205	0.00823359	0.0208851	0.0276745	0.0457204	0.0137885	0.0780348	0.0100875	0.0110515	0.0221893	0.0357246	0.0368302	0.00260308	0.0463554	0.0583381	0.000141946	0.0167655	0.0572475	0.045385	0.0210893	0.0734461	0.036514	0.0134903	0.00232336	0.316324	0.683676	0.3163236	1.255036
2772	-65.17092	-109.429	44.25807	0.0408696	0.0966415	0.0515375	0.00327945	0.0339288	0.00274403	0.0745616	0.037013	0.0565316	0.000568308	0.00256064	0.00234525	0.00990097	0.0070908	0.0370584	0.0898865	0.00251884	0.05188	0.0729828	0.024015	0.000121634	0.0709973	0.0526115	0.00918679	0.0786919	0.0257093	0.00590787	0.0431028	0.00288489	0.0596612	0.00765837	0.0189034	0.0300914	0.00657484	0.017232	0.676974	0.826741	0.942369	1.06116	1.20957	1.47716	0.2820853	0.036256	0.0857321	0.0457197	0.00290925	0.0300987	0.00243427	0.0661447	0.0328348	0.05015	0.000504154	0.00227158	0.00208051	0.0087833	0.00629036	0.0328751	0.0797397	0.0022345	0.0460235	0.0647442	0.0213041	0.000107903	0.0629828	0.0466724	0.00814974	0.0698088	0.0228071	0.00524096	0.0382371	0.00255923	0.0529263	0.00679385	0.0167694	0.0266945	0.00583264	0.0152867	0.594483	0.405517	0.5944833	1.12725
2808	-71.60045	-115.2223	43.62187	0.00971136	0.08169	0.101352	0.00349444	0.00261742	0.00558522	0.0120073	0.0124633	0.00192661	0.00367329	0.00161761	0.00672794	0.017765	0.000426892	0.0072011	9.42488e-05	0.00864441	0.0127404	0.00974805	0.00114606	0.00814703	0.0115705	0.0159828	0.00259944	0.0131623	0.00717242	0.0108565	0.00217641	0.0038126	0.0114137	0.0203911	0.00435329	0.00667671	0.00380771	0.00498896	0.154949	0.402766	0.75298	1.32806	2.48283	6.45375	1.348278	0.0227037	0.190979	0.236945	0.00816947	0.00611913	0.0130574	0.0280713	0.0291373	0.00450413	0.0085876	0.00378174	0.0157289	0.0415319	0.00099801	0.0168351	0.000220339	0.0202093	0.029785	0.0227895	0.00267932	0.0190465	0.0270501	0.0373654	0.0060771	0.0307714	0.016768	0.0253808	0.00508811	0.00891328	0.0266835	0.0476713	0.0101773	0.0156091	0.00890184	0.0116634	0.540541	0.459459	0.5405412	0.4277437
2844	-80.52792	-124.5753	44.04737	0.0213673	0.0418831	0.0021972	0.0376552	0.0225705	0.00476446	0.0187029	0.010763	0.00667175	0.00976941	0.00125439	0.00611919	0.00308217	0.00316251	0.00850096	0.00341293	0.00536554	0.000239118	0.00759356	0.0274455	0.0131366	0.0052336	0.00334178	0.00561566	0.00927817	0.0171964	0.0109643	0.0268306	0.00640248	0.0128709	0.00157293	0.00124993	0.0119243	0.0015073	0.00334199	0.2899	0.546685	0.828283	1.20732	1.82921	3.44946	0.8953175	0.0572868	0.112291	0.00589082	0.100956	0.0605128	0.0127738	0.0501434	0.0288562	0.0178873	0.0261923	0.00336309	0.0164059	0.00826346	0.00847887	0.0227915	0.00915024	0.0143853	0.000641087	0.0203587	0.0735829	0.0352199	0.0140316	0.00895948	0.0150559	0.0248753	0.0461045	0.029396	0.0719344	0.0171654	0.0345075	0.00421711	0.00335113	0.0319697	0.00404115	0.00896006	0.464527	0.535473	0.464527	0.3729877
2880	-71.55657	-115.7271	44.17049	0.0710115	0.0683443	0.0068379	0.00175762	0.0226021	0.0553738	0.0351607	0.00425001	0.0824284	0.00146831	0.0118245	0.00341228	0.000158162	0.0194931	0.0140616	0.0365164	0.0110866	0.010893	0.0169019	0.00285278	0.0298674	0.0445955	0.0122221	0.00625121	0.0256828	0.0345303	0.0611168	0.0281767	0.0486821	0.0589147	0.039737	0.00575056	0.0275782	0.0507373	0.043382	0.49347	0.708602	0.898108	1.11345	1.41123	2.02647	0.5106986	0.0714646	0.0687804	0.00688153	0.00176883	0.0227463	0.0557271	0.0353851	0.00427712	0.0829543	0.00147767	0.0118999	0.00343405	0.000159171	0.0196175	0.0141513	0.0367494	0.0111574	0.0109625	0.0170097	0.00287098	0.030058	0.04488	0.0123001	0.00629109	0.0258467	0.0347506	0.0615068	0.0283565	0.0489927	0.0592906	0.0399906	0.00578725	0.0277542	0.0510611	0.0436588	0.203781	0.796219	0.2037807	0.9936597
2916	-66.8341	-111.2424	44.40832	0.257327	0.0230317	0.0163466	0.0049974	0.0686081	0.0242856	0.0457792	0.00587053	0.0179419	0.00282345	0.0134958	0.0108437	9.73777e-07	0.0192995	0.0114976	0.0487825	0.00349135	0.0454232	0.061531	0.000489653	0.0121402	0.0140214	0.0348584	0.0138899	0.0235384	0.015185	0.0152234	0.0222563	0.0705844	0.00810183	0.0125228	0.0225706	0.0217391	0.180099	0.00995486	0.874919	0.936909	0.979874	1.02054	1.06734	1.14296	0.09661918	0.222111	0.0198798	0.0141095	0.00431348	0.0592188	0.020962	0.0395142	0.00506713	0.0154865	0.00243705	0.0116488	0.00935972	8.40511e-07	0.0166583	0.00992415	0.0421065	0.00301355	0.0392069	0.0531103	0.000422642	0.0104787	0.0121025	0.0300879	0.011989	0.0203171	0.0131069	0.01314	0.0192104	0.0609246	0.00699306	0.010809	0.0194818	0.018764	0.155452	0.0085925	0.149706	0.850294	0.1497058	1.158553
2952	-77.06144	-120.7773	43.71585	0.0900599	0.0337457	0.0214261	0.0178314	0.00475463	0.00752431	0.0316515	0.00674246	0.0300302	0.0230937	0.00295462	0.00073847	0.000602322	0.00647211	0.000342676	0.00686413	0.00679015	0.0213388	0.0201553	0.00738765	0.00591899	0.00403826	0.0294196	0.00860388	0.0314373	0.0162593	0.0012745	0.00568238	0.0265322	0.0157895	0.0250527	0.00393588	0.000129608	0.00638305	0.000234483	0.173864	0.426038	0.766293	1.30498	2.34721	5.75163	1.264997	0.172794	0.0647465	0.0411093	0.0342124	0.00912251	0.0144366	0.0607285	0.0129365	0.0576176	0.0443089	0.00566891	0.00141687	0.00115565	0.0124178	0.000657478	0.0131699	0.013028	0.0409418	0.0386712	0.0141744	0.0113565	0.00774804	0.0564461	0.0165079	0.0603174	0.0311961	0.00244532	0.0109025	0.0509062	0.0302947	0.0480676	0.0075516	0.000248673	0.0122469	0.000449892	0.616607	0.383393	0.6166067	0.5211979
2988	-78.63221	-122.8174	44.18515	0.0807485	0.0713913	0.0815651	0.0820586	0.0334243	0.00217034	0.0822213	0.0152217	0.149516	0.0210454	0.022591	0.0550148	0.00669095	0.0531988	0.000875255	0.0126039	0.0102173	0.0602172	0.0261073	0.0644386	0.0174186	0.00731966	0.013104	0.00929667	0.012451	0.00259533	0.0140049	0.00518895	0.0211088	0.0510797	0.0290935	0.00747644	0.0467073	0.123572	0.0118534	0.815282	0.9052	0.969405	1.03156	1.10473	1.22657	0.1476656	0.0619433	0.0547653	0.0625697	0.0629483	0.0256402	0.0016649	0.0630731	0.0116768	0.114696	0.0161442	0.0173299	0.0422026	0.00513272	0.0408095	0.00067142	0.00966863	0.00783783	0.0461934	0.0200273	0.0494317	0.013362	0.00561501	0.0100523	0.00713161	0.0095513	0.00199091	0.0107434	0.00398051	0.0161928	0.0391839	0.0223181	0.00573528	0.0358298	0.0947936	0.00909292	0.44439	0.55561	0.4443904	1.303587
